Page Path,cq:robotsTags,Published Status,Replication Action,Last Replicated,Last Replicated By,lang masters path,edsPagePath
/content/abbvie-com2/tr/tr/science/products/COM1-CoolSculpting-Sistemi,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/COM1-CoolSculpting-Sistemi,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/COM1-CoolSculpting-Sistemi
/content/abbvie-com2/tr/tr/science/products/Combigan,noindex,Published,Activate,Thu Apr 16 2026 10:43:50 GMT-0400,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Combigan,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Combigan
/content/abbvie-com2/tr/tr/science/products/Duodopa,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Duodopa,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Duodopa
/content/abbvie-com2/tr/tr/science/products/elahere-5-mg-kt,noindex,Published,Activate,Tue Aug 04 2026 10:27:58 GMT-0400,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/elahere-5-mg-kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/elahere-5-mg-kt
/content/abbvie-com2/tr/tr/science/products/elahere-5-mg-kub,noindex,Published,Activate,Tue Aug 04 2026 10:27:58 GMT-0400,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/elahere-5-mg-kub,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/elahere-5-mg-kub
/content/abbvie-com2/tr/tr/science/products/enfitten-kt,noindex,Published,Activate,Mon Mar 30 2026 10:54:15 GMT-0400,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/enfitten-kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/enfitten-kt
/content/abbvie-com2/tr/tr/science/products/Exocin,noindex,Published,Activate,Thu Jan 15 2026 09:35:02 GMT-0500,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Exocin,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Exocin
/content/abbvie-com2/tr/tr/science/products/FML_Liquifilm,noindex,Published,Activate,Thu Jul 02 2026 10:22:23 GMT-0400,PREVIEW,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/FML_Liquifilm,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/FML_Liquifilm
/content/abbvie-com2/tr/tr/science/products/Ganfort,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Ganfort,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Ganfort
/content/abbvie-com2/tr/tr/science/products/HArmonyCa_Lidocaine,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/HArmonyCa_Lidocaine,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/HArmonyCa_Lidocaine
/content/abbvie-com2/tr/tr/science/products/Humira_20mg,noindex,Published,Activate,Thu Feb 26 2026 10:42:21 GMT-0500,PREVIEW,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Humira_20mg,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Humira_20mg
/content/abbvie-com2/tr/tr/science/products/Humira_20mg_kt,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Humira_20mg_kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Humira_20mg_kt
/content/abbvie-com2/tr/tr/science/products/Humira_40mg,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Humira_40mg,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Humira_40mg
/content/abbvie-com2/tr/tr/science/products/Humira_40mg_kt,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Humira_40mg_kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Humira_40mg_kt
/content/abbvie-com2/tr/tr/science/products/Humira_pen,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Humira_pen,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Humira_pen
/content/abbvie-com2/tr/tr/science/products/Humira_pen_kt,noindex,Published,Activate,Fri Jan 09 2026 08:56:18 GMT-0500,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Humira_pen_kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Humira_pen_kt
/content/abbvie-com2/tr/tr/science/products/Juvederm_ULTRA_2,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Juvederm_ULTRA_2,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Juvederm_ULTRA_2
/content/abbvie-com2/tr/tr/science/products/Juvederm_ULTRA_3,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Juvederm_ULTRA_3,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Juvederm_ULTRA_3
/content/abbvie-com2/tr/tr/science/products/Juvederm_ULTRA_4,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Juvederm_ULTRA_4,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Juvederm_ULTRA_4
/content/abbvie-com2/tr/tr/science/products/Juvederm_ULTRA_SMILE,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Juvederm_ULTRA_SMILE,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Juvederm_ULTRA_SMILE
/content/abbvie-com2/tr/tr/science/products/Juvederm_Volbella,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Juvederm_Volbella,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Juvederm_Volbella
/content/abbvie-com2/tr/tr/science/products/Juvederm_Volbella_30G,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Juvederm_Volbella_30G,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Juvederm_Volbella_30G
/content/abbvie-com2/tr/tr/science/products/Juvederm_Volift,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Juvederm_Volift,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Juvederm_Volift
/content/abbvie-com2/tr/tr/science/products/Juvederm_Volift_Retouch,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Juvederm_Volift_Retouch,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Juvederm_Volift_Retouch
/content/abbvie-com2/tr/tr/science/products/Juvederm_Volite,noindex,Unpublished,Deactivate,Tue Mar 03 2026 13:52:48 GMT-0500,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Juvederm_Volite,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Juvederm_Volite
/content/abbvie-com2/tr/tr/science/products/Juvederm_Volux,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Juvederm_Volux,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Juvederm_Volux
/content/abbvie-com2/tr/tr/science/products/Juvederm-VOLUMA,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Juvederm-VOLUMA,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Juvederm-VOLUMA
/content/abbvie-com2/tr/tr/science/products/Kaletra_200mg,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Kaletra_200mg,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Kaletra_200mg
/content/abbvie-com2/tr/tr/science/products/Kaletra_200mg_kt,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Kaletra_200mg_kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Kaletra_200mg_kt
/content/abbvie-com2/tr/tr/science/products/Lastacaft,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Lastacaft,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Lastacaft
/content/abbvie-com2/tr/tr/science/products/Lucrin_depot_1_ay_im,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Lucrin_depot_1_ay_im,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Lucrin_depot_1_ay_im
/content/abbvie-com2/tr/tr/science/products/Lucrin_depot_3_ay_im,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Lucrin_depot_3_ay_im,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Lucrin_depot_3_ay_im
/content/abbvie-com2/tr/tr/science/products/luerden-kt,noindex,Published,Activate,Mon Mar 30 2026 10:53:56 GMT-0400,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/luerden-kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/luerden-kt
/content/abbvie-com2/tr/tr/science/products/Lumigan_rc,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Lumigan_rc,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Lumigan_rc
/content/abbvie-com2/tr/tr/science/products/Maviret_100mg,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Maviret_100mg,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Maviret_100mg
/content/abbvie-com2/tr/tr/science/products/Maviret_100mg_kt,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Maviret_100mg_kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Maviret_100mg_kt
/content/abbvie-com2/tr/tr/science/products/Norvir_100mg,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Norvir_100mg,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Norvir_100mg
/content/abbvie-com2/tr/tr/science/products/Norvir_100mg_kt,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Norvir_100mg_kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Norvir_100mg_kt
/content/abbvie-com2/tr/tr/science/products/Optive_fusion,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Optive_fusion,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Optive_fusion
/content/abbvie-com2/tr/tr/science/products/Ozurdex_700mcg,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Ozurdex_700mcg,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Ozurdex_700mcg
/content/abbvie-com2/tr/tr/science/products/Pred_forte,noindex,Published,Activate,Tue Aug 04 2026 10:27:58 GMT-0400,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Pred_forte,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Pred_forte
/content/abbvie-com2/tr/tr/science/products/Refresh,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Refresh,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Refresh
/content/abbvie-com2/tr/tr/science/products/Refresh_Liquigel,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Refresh_Liquigel,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Refresh_Liquigel
/content/abbvie-com2/tr/tr/science/products/Refresh_Liquigel_kt,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Refresh_Liquigel_kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Refresh_Liquigel_kt
/content/abbvie-com2/tr/tr/science/products/Refresh_Tears,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Refresh_Tears,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Refresh_Tears
/content/abbvie-com2/tr/tr/science/products/Refresh_Tears_kt,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Refresh_Tears_kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Refresh_Tears_kt
/content/abbvie-com2/tr/tr/science/products/Relestat,noindex,Published,Activate,Thu Apr 16 2026 10:43:50 GMT-0400,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Relestat,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Relestat
/content/abbvie-com2/tr/tr/science/products/Restasis,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Restasis,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Restasis
/content/abbvie-com2/tr/tr/science/products/Restasis_kt,noindex,Published,Activate,Mon Mar 30 2026 15:30:27 GMT-0400,PREVIEW,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Restasis_kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Restasis_kt
/content/abbvie-com2/tr/tr/science/products/restasis-mdpf-kt,noindex,Published,Activate,Mon Mar 30 2026 15:29:32 GMT-0400,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/restasis-mdpf-kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/restasis-mdpf-kt
/content/abbvie-com2/tr/tr/science/products/restasis-mdpf-kub,noindex,Published,Activate,Mon Mar 30 2026 10:54:30 GMT-0400,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/restasis-mdpf-kub,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/restasis-mdpf-kub
/content/abbvie-com2/tr/tr/science/products/Rinvoq_15mg,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Rinvoq_15mg,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Rinvoq_15mg
/content/abbvie-com2/tr/tr/science/products/Rinvoq_15mg_kt,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Rinvoq_15mg_kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Rinvoq_15mg_kt
/content/abbvie-com2/tr/tr/science/products/Rinvoq_45mg,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Rinvoq_45mg,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Rinvoq_45mg
/content/abbvie-com2/tr/tr/science/products/Rinvoq_45mg_kt,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Rinvoq_45mg_kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Rinvoq_45mg_kt
/content/abbvie-com2/tr/tr/science/products/Sevorane,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Sevorane,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Sevorane
/content/abbvie-com2/tr/tr/science/products/Skyrizi_150mg,noindex,Published,Activate,Wed Jan 07 2026 12:35:54 GMT-0500,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Skyrizi_150mg,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Skyrizi_150mg
/content/abbvie-com2/tr/tr/science/products/Skyrizi_150mg_kt,noindex,Published,Activate,Wed Jan 07 2026 12:36:04 GMT-0500,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Skyrizi_150mg_kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Skyrizi_150mg_kt
/content/abbvie-com2/tr/tr/science/products/Skyrizi_150mg_ml,noindex,Published,Activate,Wed Jan 07 2026 12:36:40 GMT-0500,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Skyrizi_150mg_ml,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Skyrizi_150mg_ml
/content/abbvie-com2/tr/tr/science/products/Skyrizi_150mg_ml_kt,noindex,Published,Activate,Wed Jan 07 2026 12:36:57 GMT-0500,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Skyrizi_150mg_ml_kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Skyrizi_150mg_ml_kt
/content/abbvie-com2/tr/tr/science/products/skyrizi-180-obi-kub-tr,noindex,Published,Activate,Fri Feb 27 2026 10:00:14 GMT-0500,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/skyrizi-180-obi-kub-tr,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/skyrizi-180-obi-kub-tr
/content/abbvie-com2/tr/tr/science/products/skyrizi-360-obi-kub-tr,noindex,Published,Activate,Fri Feb 27 2026 10:00:14 GMT-0500,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/skyrizi-360-obi-kub-tr,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/skyrizi-360-obi-kub-tr
/content/abbvie-com2/tr/tr/science/products/skyrizi-600-vial-kub-tr,noindex,Published,Activate,Fri Feb 27 2026 10:00:14 GMT-0500,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/skyrizi-600-vial-kub-tr,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/skyrizi-600-vial-kub-tr
/content/abbvie-com2/tr/tr/science/products/ssy-engine,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/ssy-engine,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/ssy-engine
/content/abbvie-com2/tr/tr/science/products/Survanta_200mg,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Survanta_200mg,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Survanta_200mg
/content/abbvie-com2/tr/tr/science/products/venclyxto_100mg_film-kapil-tablet,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/venclyxto_100mg_film-kapil-tablet,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/venclyxto_100mg_film-kapil-tablet
/content/abbvie-com2/tr/tr/science/products/venclyxto_100mg_film-kapil-tablet-kt,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/venclyxto_100mg_film-kapil-tablet-kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/venclyxto_100mg_film-kapil-tablet-kt
/content/abbvie-com2/tr/tr/science/products/Venclyxto_10mg,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Venclyxto_10mg,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Venclyxto_10mg
/content/abbvie-com2/tr/tr/science/products/Venclyxto_10mg_kt,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Venclyxto_10mg_kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Venclyxto_10mg_kt
/content/abbvie-com2/tr/tr/science/products/Venclyxto_50mg,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Venclyxto_50mg,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Venclyxto_50mg
/content/abbvie-com2/tr/tr/science/products/Venclyxto_50mg_kt,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Venclyxto_50mg_kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Venclyxto_50mg_kt
/content/abbvie-com2/tr/tr/science/products/Xen_45,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Xen_45,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Xen_45
/content/abbvie-com2/tw/zh/contactus/failure,noindex,Unpublished,Deactivate,Sun May 05 2024 21:30:29 GMT-0400,jewitca,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/zh-tw/contactus/failure,/content/abbvie-nextgen-eds/corporate/abbvie-com/tw/zh/contactus/failure
/content/abbvie-com2/tw/zh/contactus/thank-you,noindex,Unpublished,Deactivate,Sun May 05 2024 21:30:29 GMT-0400,jewitca,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/zh-tw/contactus/thank-you,/content/abbvie-nextgen-eds/corporate/abbvie-com/tw/zh/contactus/thank-you
/content/abbvie-com2/tw/zh/error,noindex,Published,Activate,Mon Sep 29 2025 05:52:32 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/zh-tw/error,/content/abbvie-nextgen-eds/corporate/abbvie-com/tw/zh/error
/content/abbvie-com2/tw/zh/error/403,noindex,Published,Activate,Mon Sep 29 2025 05:52:17 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/zh-tw/error/403,/content/abbvie-nextgen-eds/corporate/abbvie-com/tw/zh/error/403
/content/abbvie-com2/tw/zh/error/404,noindex,Published,Activate,Mon Sep 29 2025 05:52:17 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/zh-tw/error/404,/content/abbvie-nextgen-eds/corporate/abbvie-com/tw/zh/error/404
/content/abbvie-com2/tw/zh/error/500,noindex,Published,Activate,Mon Sep 29 2025 05:52:17 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/zh-tw/error/500,/content/abbvie-nextgen-eds/corporate/abbvie-com/tw/zh/error/500
/content/abbvie-com2/tw/zh/latest-earnings,noindex,Published,Activate,Tue Oct 01 2024 22:20:54 GMT-0400,jewitca,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/zh-tw/latest-earnings,/content/abbvie-nextgen-eds/corporate/abbvie-com/tw/zh/latest-earnings
/content/abbvie-com2/ua/uk/error,noindex,Published,Activate,Mon Sep 29 2025 06:42:36 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/uk/error,/content/abbvie-nextgen-eds/corporate/abbvie-com/ua/uk/error
/content/abbvie-com2/ua/uk/error/403,noindex,Published,Activate,Mon Sep 29 2025 06:42:27 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/uk/error/403,/content/abbvie-nextgen-eds/corporate/abbvie-com/ua/uk/error/403
